rec_ID,timestamp,label,confidence,track_ID,x_min,y_min,x_max,y_max,file_path
30,20231212_16-59-21.619647,insect,0.65,4,0.4592,0.4693,0.485,0.5171,insect-detect/data/20231212/20231212_16-59/cropped/insect/20231212_16-59-21.619647_4_crop.jpg
30,20231212_16-59-21.623456,insect,0.63,5,0.4587,0.6186,0.4828,0.6674,insect-detect/data/20231212/20231212_16-59/cropped/insect/20231212_16-59-21.623456_5_crop.jpg
30,20231212_16-59-22.638204,insect,0.61,4,0.4511,0.4671,0.4873,0.5205,insect-detect/data/20231212/20231212_16-59/cropped/insect/20231212_16-59-22.638204_4_crop.jpg
30,20231212_16-59-22.639839,insect,0.66,5,0.4502,0.6247,0.4861,0.6829,insect-detect/data/20231212/20231212_16-59/cropped/insect/20231212_16-59-22.639839_5_crop.jpg
30,20231212_16-59-22.641387,insect,0.63,6,0.4544,0.3108,0.4874,0.3593,insect-detect/data/20231212/20231212_16-59/cropped/insect/20231212_16-59-22.641387_6_crop.jpg
30,20231212_16-59-22.642908,insect,0.65,9,0.5529,0.4802,0.6002,0.56,insect-detect/data/20231212/20231212_16-59/cropped/insect/20231212_16-59-22.642908_9_crop.jpg
30,20231212_16-59-22.645038,insect,0.75,10,0.5119,0.4507,0.5679,0.5535,insect-detect/data/20231212/20231212_16-59/cropped/insect/20231212_16-59-22.645038_10_crop.jpg
30,20231212_16-59-22.647245,insect,0.67,11,0.5084,0.6177,0.5668,0.7087,insect-detect/data/20231212/20231212_16-59/cropped/insect/20231212_16-59-22.647245_11_crop.jpg
30,20231212_16-59-22.649132,insect,0.74,12,0.5174,0.2964,0.5628,0.3936,insect-detect/data/20231212/20231212_16-59/cropped/insect/20231212_16-59-22.649132_12_crop.jpg
30,20231212_16-59-23.663473,insect,0.61,4,0.4486,0.4675,0.4873,0.5245,insect-detect/data/20231212/20231212_16-59/cropped/insect/20231212_16-59-23.663473_4_crop.jpg
30,20231212_16-59-25.955586,insect,0.68,5,0.4461,0.6335,0.4855,0.6936,insect-detect/data/20231212/20231212_16-59/cropped/insect/20231212_16-59-25.955586_5_crop.jpg
30,20231212_16-59-27.494142,insect,0.79,6,0.4496,0.3021,0.4886,0.3615,insect-detect/data/20231212/20231212_16-59/cropped/insect/20231212_16-59-27.494142_6_crop.jpg
30,20231212_16-59-27.502687,insect,0.71,9,0.5561,0.481,0.6031,0.5641,insect-detect/data/20231212/20231212_16-59/cropped/insect/20231212_16-59-27.502687_9_crop.jpg
30,20231212_16-59-27.507053,insect,0.79,10,0.5146,0.4448,0.5661,0.5552,insect-detect/data/20231212/20231212_16-59/cropped/insect/20231212_16-59-27.507053_10_crop.jpg
30,20231212_16-59-27.511963,insect,0.76,11,0.5071,0.6218,0.5646,0.7131,insect-detect/data/20231212/20231212_16-59/cropped/insect/20231212_16-59-27.511963_11_crop.jpg
30,20231212_16-59-27.516001,insect,0.82,12,0.5165,0.2918,0.5646,0.3921,insect-detect/data/20231212/20231212_16-59/cropped/insect/20231212_16-59-27.516001_12_crop.jpg
30,20231212_16-59-27.518682,insect,0.7,16,0.3769,0.2938,0.4165,0.3412,insect-detect/data/20231212/20231212_16-59/cropped/insect/20231212_16-59-27.518682_16_crop.jpg
30,20231212_16-59-28.551819,insect,0.63,4,0.4482,0.4682,0.4877,0.5248,insect-detect/data/20231212/20231212_16-59/cropped/insect/20231212_16-59-28.551819_4_crop.jpg
30,20231212_16-59-28.554950,insect,0.67,5,0.4459,0.6346,0.4853,0.695,insect-detect/data/20231212/20231212_16-59/cropped/insect/20231212_16-59-28.554950_5_crop.jpg
30,20231212_16-59-28.557492,insect,0.8,6,0.4503,0.3024,0.4882,0.3604,insect-detect/data/20231212/20231212_16-59/cropped/insect/20231212_16-59-28.557492_6_crop.jpg
30,20231212_16-59-30.054697,insect,0.78,9,0.556,0.4838,0.6041,0.5625,insect-detect/data/20231212/20231212_16-59/cropped/insect/20231212_16-59-30.054697_9_crop.jpg
30,20231212_16-59-31.588438,insect,0.78,10,0.5151,0.4463,0.5658,0.5543,insect-detect/data/20231212/20231212_16-59/cropped/insect/20231212_16-59-31.588438_10_crop.jpg
30,20231212_16-59-33.229322,insect,0.77,11,0.5054,0.6224,0.564,0.7142,insect-detect/data/20231212/20231212_16-59/cropped/insect/20231212_16-59-33.229322_11_crop.jpg
30,20231212_16-59-35.174113,insect,0.79,12,0.5182,0.2895,0.5647,0.3916,insect-detect/data/20231212/20231212_16-59/cropped/insect/20231212_16-59-35.174113_12_crop.jpg
30,20231212_16-59-36.606491,insect,0.73,16,0.3765,0.2943,0.4152,0.3405,insect-detect/data/20231212/20231212_16-59/cropped/insect/20231212_16-59-36.606491_16_crop.jpg
30,20231212_16-59-36.610512,insect,0.56,17,0.557,0.8104,0.5986,0.8922,insect-detect/data/20231212/20231212_16-59/cropped/insect/20231212_16-59-36.610512_17_crop.jpg
30,20231212_16-59-37.632981,insect,0.64,4,0.4487,0.4681,0.4865,0.5252,insect-detect/data/20231212/20231212_16-59/cropped/insect/20231212_16-59-37.632981_4_crop.jpg
30,20231212_16-59-37.636839,insect,0.67,5,0.4456,0.6339,0.4853,0.6954,insect-detect/data/20231212/20231212_16-59/cropped/insect/20231212_16-59-37.636839_5_crop.jpg
30,20231212_16-59-37.640113,insect,0.8,6,0.4498,0.3017,0.4878,0.3604,insect-detect/data/20231212/20231212_16-59/cropped/insect/20231212_16-59-37.640113_6_crop.jpg
30,20231212_16-59-37.644904,insect,0.78,9,0.5547,0.4786,0.6048,0.5635,insect-detect/data/20231212/20231212_16-59/cropped/insect/20231212_16-59-37.644904_9_crop.jpg
30,20231212_16-59-37.647872,insect,0.78,10,0.5144,0.4454,0.5678,0.5548,insect-detect/data/20231212/20231212_16-59/cropped/insect/20231212_16-59-37.647872_10_crop.jpg
30,20231212_16-59-37.650815,insect,0.74,11,0.5056,0.6228,0.564,0.7142,insect-detect/data/20231212/20231212_16-59/cropped/insect/20231212_16-59-37.650815_11_crop.jpg
30,20231212_16-59-37.653837,insect,0.82,12,0.5174,0.2894,0.5652,0.3922,insect-detect/data/20231212/20231212_16-59/cropped/insect/20231212_16-59-37.653837_12_crop.jpg
30,20231212_16-59-37.656450,insect,0.72,16,0.376,0.2943,0.4163,0.3412,insect-detect/data/20231212/20231212_16-59/cropped/insect/20231212_16-59-37.656450_16_crop.jpg
30,20231212_16-59-39.161472,insect,0.56,17,0.5562,0.8082,0.5981,0.8906,insect-detect/data/20231212/20231212_16-59/cropped/insect/20231212_16-59-39.161472_17_crop.jpg
30,20231212_16-59-40.176184,insect,0.64,4,0.4478,0.4683,0.4878,0.5222,insect-detect/data/20231212/20231212_16-59/cropped/insect/20231212_16-59-40.176184_4_crop.jpg
30,20231212_16-59-40.179592,insect,0.66,5,0.446,0.6322,0.4863,0.6936,insect-detect/data/20231212/20231212_16-59/cropped/insect/20231212_16-59-40.179592_5_crop.jpg
30,20231212_16-59-40.181277,insect,0.79,6,0.4498,0.3029,0.488,0.3595,insect-detect/data/20231212/20231212_16-59/cropped/insect/20231212_16-59-40.181277_6_crop.jpg
30,20231212_16-59-40.182557,insect,0.77,9,0.5549,0.4809,0.6045,0.5625,insect-detect/data/20231212/20231212_16-59/cropped/insect/20231212_16-59-40.182557_9_crop.jpg
30,20231212_16-59-40.183889,insect,0.78,10,0.514,0.4473,0.5674,0.5551,insect-detect/data/20231212/20231212_16-59/cropped/insect/20231212_16-59-40.183889_10_crop.jpg
30,20231212_16-59-40.185579,insect,0.77,11,0.5063,0.622,0.5642,0.7142,insect-detect/data/20231212/20231212_16-59/cropped/insect/20231212_16-59-40.185579_11_crop.jpg
30,20231212_16-59-40.187338,insect,0.82,12,0.5183,0.2904,0.5654,0.3909,insect-detect/data/20231212/20231212_16-59/cropped/insect/20231212_16-59-40.187338_12_crop.jpg
30,20231212_16-59-40.188915,insect,0.7,16,0.3765,0.2952,0.4152,0.3397,insect-detect/data/20231212/20231212_16-59/cropped/insect/20231212_16-59-40.188915_16_crop.jpg
30,20231212_16-59-40.190148,insect,0.52,17,0.5554,0.8094,0.5984,0.8895,insect-detect/data/20231212/20231212_16-59/cropped/insect/20231212_16-59-40.190148_17_crop.jpg
30,20231212_16-59-42.631392,insect,0.65,4,0.4484,0.4683,0.4866,0.5261,insect-detect/data/20231212/20231212_16-59/cropped/insect/20231212_16-59-42.631392_4_crop.jpg
30,20231212_16-59-42.632782,insect,0.66,5,0.4458,0.6335,0.4864,0.6944,insect-detect/data/20231212/20231212_16-59/cropped/insect/20231212_16-59-42.632782_5_crop.jpg
30,20231212_16-59-42.634094,insect,0.79,6,0.4491,0.3026,0.4883,0.3622,insect-detect/data/20231212/20231212_16-59/cropped/insect/20231212_16-59-42.634094_6_crop.jpg
30,20231212_16-59-42.636032,insect,0.77,9,0.5557,0.4807,0.6047,0.5623,insect-detect/data/20231212/20231212_16-59/cropped/insect/20231212_16-59-42.636032_9_crop.jpg
30,20231212_16-59-42.638141,insect,0.78,10,0.5139,0.4467,0.5669,0.5542,insect-detect/data/20231212/20231212_16-59/cropped/insect/20231212_16-59-42.638141_10_crop.jpg
30,20231212_16-59-42.639983,insect,0.78,11,0.5064,0.6204,0.5664,0.7149,insect-detect/data/20231212/20231212_16-59/cropped/insect/20231212_16-59-42.639983_11_crop.jpg
30,20231212_16-59-42.641784,insect,0.82,12,0.5185,0.288,0.5652,0.3923,insect-detect/data/20231212/20231212_16-59/cropped/insect/20231212_16-59-42.641784_12_crop.jpg
30,20231212_16-59-42.643349,insect,0.72,16,0.3773,0.2939,0.4155,0.3412,insect-detect/data/20231212/20231212_16-59/cropped/insect/20231212_16-59-42.643349_16_crop.jpg
30,20231212_16-59-42.644601,insect,0.63,17,0.5556,0.8107,0.5992,0.8905,insect-detect/data/20231212/20231212_16-59/cropped/insect/20231212_16-59-42.644601_17_crop.jpg
30,20231212_16-59-43.665051,insect,0.64,4,0.4484,0.4681,0.4865,0.5264,insect-detect/data/20231212/20231212_16-59/cropped/insect/20231212_16-59-43.665051_4_crop.jpg
30,20231212_16-59-43.667807,insect,0.7,5,0.4467,0.6342,0.4852,0.6924,insect-detect/data/20231212/20231212_16-59/cropped/insect/20231212_16-59-43.667807_5_crop.jpg
30,20231212_16-59-43.670429,insect,0.79,6,0.4503,0.3024,0.4881,0.3594,insect-detect/data/20231212/20231212_16-59/cropped/insect/20231212_16-59-43.670429_6_crop.jpg
30,20231212_16-59-43.674038,insect,0.77,9,0.5544,0.4771,0.6046,0.563,insect-detect/data/20231212/20231212_16-59/cropped/insect/20231212_16-59-43.674038_9_crop.jpg
30,20231212_16-59-43.677908,insect,0.78,10,0.5145,0.4451,0.5681,0.5559,insect-detect/data/20231212/20231212_16-59/cropped/insect/20231212_16-59-43.677908_10_crop.jpg
30,20231212_16-59-43.681625,insect,0.77,11,0.5073,0.6217,0.5657,0.7138,insect-detect/data/20231212/20231212_16-59/cropped/insect/20231212_16-59-43.681625_11_crop.jpg
30,20231212_16-59-43.684650,insect,0.83,12,0.5181,0.2901,0.5648,0.3908,insect-detect/data/20231212/20231212_16-59/cropped/insect/20231212_16-59-43.684650_12_crop.jpg
30,20231212_16-59-43.687614,insect,0.71,16,0.376,0.2945,0.4159,0.3407,insect-detect/data/20231212/20231212_16-59/cropped/insect/20231212_16-59-43.687614_16_crop.jpg
30,20231212_16-59-43.689530,insect,0.62,17,0.5565,0.8105,0.5979,0.8895,insect-detect/data/20231212/20231212_16-59/cropped/insect/20231212_16-59-43.689530_17_crop.jpg
30,20231212_16-59-44.713407,insect,0.65,4,0.4487,0.4674,0.4865,0.5254,insect-detect/data/20231212/20231212_16-59/cropped/insect/20231212_16-59-44.713407_4_crop.jpg
30,20231212_16-59-44.716604,insect,0.64,5,0.4459,0.6346,0.4857,0.693,insect-detect/data/20231212/20231212_16-59/cropped/insect/20231212_16-59-44.716604_5_crop.jpg
30,20231212_16-59-44.724855,insect,0.81,6,0.4499,0.3013,0.4876,0.3619,insect-detect/data/20231212/20231212_16-59/cropped/insect/20231212_16-59-44.724855_6_crop.jpg
30,20231212_16-59-44.727244,insect,0.76,9,0.5542,0.4753,0.6044,0.5625,insect-detect/data/20231212/20231212_16-59/cropped/insect/20231212_16-59-44.727244_9_crop.jpg
30,20231212_16-59-44.730678,insect,0.77,10,0.5129,0.444,0.5683,0.5559,insect-detect/data/20231212/20231212_16-59/cropped/insect/20231212_16-59-44.730678_10_crop.jpg
30,20231212_16-59-44.733947,insect,0.76,11,0.5061,0.6234,0.5641,0.7155,insect-detect/data/20231212/20231212_16-59/cropped/insect/20231212_16-59-44.733947_11_crop.jpg
