rec_ID,timestamp,label,confidence,track_ID,x_min,y_min,x_max,y_max,file_path
8,20240216_20-34-10.410600,insect,0.56,1,0.3749,0.0533,0.4245,0.1666,insect-detect/data/20240216/20240216_20-34/cropped/insect/20240216_20-34-10.410600_1_crop.jpg
8,20240216_20-34-11.521468,insect,0.76,1,0.3786,0.0645,0.4222,0.1611,insect-detect/data/20240216/20240216_20-34/cropped/insect/20240216_20-34-11.521468_1_crop.jpg
8,20240216_20-34-11.533241,insect,0.62,3,0.622,0.0932,0.6547,0.1829,insect-detect/data/20240216/20240216_20-34/cropped/insect/20240216_20-34-11.533241_3_crop.jpg
8,20240216_20-34-12.560840,insect,0.76,5,0.3452,0.612,0.3933,0.7004,insect-detect/data/20240216/20240216_20-34/cropped/insect/20240216_20-34-12.560840_5_crop.jpg
8,20240216_20-34-12.567549,insect,0.6,6,0.3543,0.4626,0.4131,0.5717,insect-detect/data/20240216/20240216_20-34/cropped/insect/20240216_20-34-12.567549_6_crop.jpg
8,20240216_20-34-12.570683,insect,0.7,7,0.3319,0.7597,0.3833,0.8594,insect-detect/data/20240216/20240216_20-34/cropped/insect/20240216_20-34-12.570683_7_crop.jpg
8,20240216_20-34-12.574564,insect,0.81,8,0.524,0.4962,0.5646,0.5824,insect-detect/data/20240216/20240216_20-34/cropped/insect/20240216_20-34-12.574564_8_crop.jpg
8,20240216_20-34-12.584261,insect,0.74,9,0.5261,0.3597,0.5709,0.4483,insect-detect/data/20240216/20240216_20-34/cropped/insect/20240216_20-34-12.584261_9_crop.jpg
8,20240216_20-34-12.587209,insect,0.75,10,0.5181,0.6344,0.56,0.7322,insect-detect/data/20240216/20240216_20-34/cropped/insect/20240216_20-34-12.587209_10_crop.jpg
8,20240216_20-34-12.590326,insect,0.75,11,0.5093,0.7766,0.5589,0.8873,insect-detect/data/20240216/20240216_20-34/cropped/insect/20240216_20-34-12.590326_11_crop.jpg
8,20240216_20-34-12.593546,insect,0.75,12,0.4544,0.7958,0.4884,0.8505,insect-detect/data/20240216/20240216_20-34/cropped/insect/20240216_20-34-12.593546_12_crop.jpg
8,20240216_20-34-12.596286,insect,0.81,13,0.3585,0.3367,0.3997,0.4032,insect-detect/data/20240216/20240216_20-34/cropped/insect/20240216_20-34-12.596286_13_crop.jpg
8,20240216_20-34-12.599757,insect,0.68,14,0.4691,0.5009,0.5021,0.5522,insect-detect/data/20240216/20240216_20-34/cropped/insect/20240216_20-34-12.599757_14_crop.jpg
8,20240216_20-34-12.603076,insect,0.63,15,0.5766,0.3927,0.6094,0.4569,insect-detect/data/20240216/20240216_20-34/cropped/insect/20240216_20-34-12.603076_15_crop.jpg
8,20240216_20-34-12.606582,insect,0.61,16,0.4618,0.6502,0.4956,0.697,insect-detect/data/20240216/20240216_20-34/cropped/insect/20240216_20-34-12.606582_16_crop.jpg
8,20240216_20-34-13.651639,insect,0.61,5,0.3423,0.613,0.3955,0.7088,insect-detect/data/20240216/20240216_20-34/cropped/insect/20240216_20-34-13.651639_5_crop.jpg
8,20240216_20-34-13.656277,insect,0.57,6,0.3534,0.462,0.4165,0.5625,insect-detect/data/20240216/20240216_20-34/cropped/insect/20240216_20-34-13.656277_6_crop.jpg
8,20240216_20-34-13.662636,insect,0.67,7,0.3275,0.7648,0.3829,0.8695,insect-detect/data/20240216/20240216_20-34/cropped/insect/20240216_20-34-13.662636_7_crop.jpg
8,20240216_20-34-13.667754,insect,0.79,8,0.523,0.4961,0.5665,0.5869,insect-detect/data/20240216/20240216_20-34/cropped/insect/20240216_20-34-13.667754_8_crop.jpg
8,20240216_20-34-13.672422,insect,0.67,9,0.5267,0.3528,0.5707,0.4458,insect-detect/data/20240216/20240216_20-34/cropped/insect/20240216_20-34-13.672422_9_crop.jpg
8,20240216_20-34-13.676598,insect,0.79,10,0.5199,0.6443,0.5595,0.7371,insect-detect/data/20240216/20240216_20-34/cropped/insect/20240216_20-34-13.676598_10_crop.jpg
8,20240216_20-34-13.680625,insect,0.82,11,0.5061,0.7893,0.5621,0.8997,insect-detect/data/20240216/20240216_20-34/cropped/insect/20240216_20-34-13.680625_11_crop.jpg
8,20240216_20-34-13.684834,insect,0.7,12,0.4524,0.801,0.4894,0.8575,insect-detect/data/20240216/20240216_20-34/cropped/insect/20240216_20-34-13.684834_12_crop.jpg
8,20240216_20-34-13.687828,insect,0.72,13,0.355,0.3364,0.3988,0.4027,insect-detect/data/20240216/20240216_20-34/cropped/insect/20240216_20-34-13.687828_13_crop.jpg
8,20240216_20-34-13.691518,insect,0.53,14,0.4694,0.5034,0.502,0.5526,insect-detect/data/20240216/20240216_20-34/cropped/insect/20240216_20-34-13.691518_14_crop.jpg
8,20240216_20-34-13.694554,insect,0.58,15,0.5777,0.3911,0.6107,0.4559,insect-detect/data/20240216/20240216_20-34/cropped/insect/20240216_20-34-13.694554_15_crop.jpg
8,20240216_20-34-13.697791,insect,0.65,16,0.4618,0.6528,0.4941,0.7006,insect-detect/data/20240216/20240216_20-34/cropped/insect/20240216_20-34-13.697791_16_crop.jpg
