rec_ID,timestamp,label,confidence,track_ID,x_min,y_min,x_max,y_max,file_path
21,20240222_16-53-13.008436,insect,0.8,1,0.3326,0.7466,0.3893,0.8711,insect-detect/data/20240222/20240222_16-53/cropped/insect/20240222_16-53-13.008436_1_crop.jpg
21,20240222_16-53-13.070162,insect,0.75,2,0.3429,0.6055,0.3969,0.7209,insect-detect/data/20240222/20240222_16-53/cropped/insect/20240222_16-53-13.070162_2_crop.jpg
21,20240222_16-53-13.074029,insect,0.75,3,0.3546,0.4694,0.3991,0.5714,insect-detect/data/20240222/20240222_16-53/cropped/insect/20240222_16-53-13.074029_3_crop.jpg
21,20240222_16-53-13.077615,insect,0.51,4,0.5806,0.3935,0.6097,0.4408,insect-detect/data/20240222/20240222_16-53/cropped/insect/20240222_16-53-13.077615_4_crop.jpg
21,20240222_16-53-13.080061,insect,0.75,5,0.5245,0.6386,0.5582,0.7122,insect-detect/data/20240222/20240222_16-53/cropped/insect/20240222_16-53-13.080061_5_crop.jpg
21,20240222_16-53-14.131688,insect,0.73,1,0.3317,0.755,0.3774,0.8493,insect-detect/data/20240222/20240222_16-53/cropped/insect/20240222_16-53-14.131688_1_crop.jpg
21,20240222_16-53-14.136906,insect,0.8,2,0.3411,0.6074,0.3914,0.7158,insect-detect/data/20240222/20240222_16-53/cropped/insect/20240222_16-53-14.136906_2_crop.jpg
21,20240222_16-53-14.142759,insect,0.8,3,0.3516,0.4641,0.4027,0.5704,insect-detect/data/20240222/20240222_16-53/cropped/insect/20240222_16-53-14.142759_3_crop.jpg
21,20240222_16-53-14.149175,insect,0.59,4,0.5802,0.3906,0.6129,0.4455,insect-detect/data/20240222/20240222_16-53/cropped/insect/20240222_16-53-14.149175_4_crop.jpg
21,20240222_16-53-14.153478,insect,0.8,5,0.5213,0.6349,0.5634,0.7212,insect-detect/data/20240222/20240222_16-53/cropped/insect/20240222_16-53-14.153478_5_crop.jpg
21,20240222_16-53-14.158614,insect,0.83,6,0.5221,0.4896,0.5766,0.579,insect-detect/data/20240222/20240222_16-53/cropped/insect/20240222_16-53-14.158614_6_crop.jpg
21,20240222_16-53-14.163965,insect,0.66,7,0.5587,0.8254,0.5987,0.8873,insect-detect/data/20240222/20240222_16-53/cropped/insect/20240222_16-53-14.163965_7_crop.jpg
21,20240222_16-53-14.168684,insect,0.6,8,0.561,0.6655,0.5998,0.7355,insect-detect/data/20240222/20240222_16-53/cropped/insect/20240222_16-53-14.168684_8_crop.jpg
21,20240222_16-53-14.174796,insect,0.71,9,0.4689,0.4959,0.5052,0.5422,insect-detect/data/20240222/20240222_16-53/cropped/insect/20240222_16-53-14.174796_9_crop.jpg
21,20240222_16-53-14.178819,insect,0.69,10,0.5109,0.7811,0.559,0.8731,insect-detect/data/20240222/20240222_16-53/cropped/insect/20240222_16-53-14.178819_10_crop.jpg
21,20240222_16-53-14.181897,insect,0.68,11,0.461,0.6419,0.4969,0.6916,insect-detect/data/20240222/20240222_16-53/cropped/insect/20240222_16-53-14.181897_11_crop.jpg
21,20240222_16-53-14.184118,insect,0.77,12,0.4531,0.7922,0.4898,0.846,insect-detect/data/20240222/20240222_16-53/cropped/insect/20240222_16-53-14.184118_12_crop.jpg
21,20240222_16-53-14.186490,insect,0.57,14,0.4812,0.357,0.5057,0.3984,insect-detect/data/20240222/20240222_16-53/cropped/insect/20240222_16-53-14.186490_14_crop.jpg
21,20240222_16-53-14.188823,insect,0.5,16,0.535,0.3572,0.5673,0.428,insect-detect/data/20240222/20240222_16-53/cropped/insect/20240222_16-53-14.188823_16_crop.jpg
21,20240222_16-53-14.191307,insect,0.67,17,0.3589,0.332,0.407,0.4252,insect-detect/data/20240222/20240222_16-53/cropped/insect/20240222_16-53-14.191307_17_crop.jpg
21,20240222_16-53-15.236747,insect,0.75,1,0.3314,0.7564,0.3779,0.8518,insect-detect/data/20240222/20240222_16-53/cropped/insect/20240222_16-53-15.236747_1_crop.jpg
21,20240222_16-53-19.678824,insect,0.79,2,0.3412,0.6061,0.3902,0.7126,insect-detect/data/20240222/20240222_16-53/cropped/insect/20240222_16-53-19.678824_2_crop.jpg
21,20240222_16-53-21.323042,insect,0.79,3,0.3505,0.4653,0.4036,0.5708,insect-detect/data/20240222/20240222_16-53/cropped/insect/20240222_16-53-21.323042_3_crop.jpg
21,20240222_16-53-22.961562,insect,0.59,4,0.5811,0.3909,0.613,0.4448,insect-detect/data/20240222/20240222_16-53/cropped/insect/20240222_16-53-22.961562_4_crop.jpg
21,20240222_16-53-24.594054,insect,0.79,5,0.5213,0.6355,0.5645,0.7225,insect-detect/data/20240222/20240222_16-53/cropped/insect/20240222_16-53-24.594054_5_crop.jpg
