rec_ID,timestamp,label,confidence,track_ID,x_min,y_min,x_max,y_max,file_path
25,20231212_01-10-18.408644,insect,0.71,2,0.3302,0.765,0.3774,0.8818,insect-detect/data/20231212/20231212_01-09/cropped/insect/20231212_01-10-18.408644_2_crop.jpg
25,20231212_01-10-18.443895,insect,0.71,3,0.349,0.3565,0.4019,0.4597,insect-detect/data/20231212/20231212_01-09/cropped/insect/20231212_01-10-18.443895_3_crop.jpg
25,20231212_01-10-18.451120,insect,0.71,4,0.3391,0.6231,0.3864,0.7357,insect-detect/data/20231212/20231212_01-09/cropped/insect/20231212_01-10-18.451120_4_crop.jpg
25,20231212_01-10-18.455538,insect,0.58,5,0.3463,0.482,0.3916,0.5886,insect-detect/data/20231212/20231212_01-09/cropped/insect/20231212_01-10-18.455538_5_crop.jpg
25,20231212_01-10-19.485655,insect,0.71,2,0.3258,0.7812,0.3822,0.8935,insect-detect/data/20231212/20231212_01-09/cropped/insect/20231212_01-10-19.485655_2_crop.jpg
25,20231212_01-10-19.490021,insect,0.65,3,0.3446,0.3536,0.3977,0.4528,insect-detect/data/20231212/20231212_01-09/cropped/insect/20231212_01-10-19.490021_3_crop.jpg
25,20231212_01-10-19.492899,insect,0.66,5,0.3448,0.4866,0.3969,0.5837,insect-detect/data/20231212/20231212_01-09/cropped/insect/20231212_01-10-19.492899_5_crop.jpg
25,20231212_01-10-19.496059,insect,0.67,7,0.4555,0.5091,0.4912,0.5616,insect-detect/data/20231212/20231212_01-09/cropped/insect/20231212_01-10-19.496059_7_crop.jpg
25,20231212_01-10-19.498464,insect,0.7,8,0.5107,0.5062,0.5543,0.5783,insect-detect/data/20231212/20231212_01-09/cropped/insect/20231212_01-10-19.498464_8_crop.jpg
25,20231212_01-10-20.514158,insect,0.87,2,0.3346,0.7633,0.3914,0.8821,insect-detect/data/20231212/20231212_01-09/cropped/insect/20231212_01-10-20.514158_2_crop.jpg
25,20231212_01-10-25.319092,insect,0.82,3,0.3528,0.3588,0.4042,0.4596,insect-detect/data/20231212/20231212_01-09/cropped/insect/20231212_01-10-25.319092_3_crop.jpg
25,20231212_01-10-26.837454,insect,0.78,4,0.3434,0.6267,0.3924,0.7325,insect-detect/data/20231212/20231212_01-09/cropped/insect/20231212_01-10-26.837454_4_crop.jpg
25,20231212_01-10-26.841168,insect,0.74,5,0.3518,0.4861,0.4027,0.5882,insect-detect/data/20231212/20231212_01-09/cropped/insect/20231212_01-10-26.841168_5_crop.jpg
25,20231212_01-10-28.373338,insect,0.51,8,0.5133,0.5102,0.5516,0.576,insect-detect/data/20231212/20231212_01-09/cropped/insect/20231212_01-10-28.373338_8_crop.jpg
25,20231212_01-10-28.375048,insect,0.59,9,0.554,0.5352,0.5884,0.5912,insect-detect/data/20231212/20231212_01-09/cropped/insect/20231212_01-10-28.375048_9_crop.jpg
25,20231212_01-10-28.376241,insect,0.63,10,0.4589,0.6434,0.4859,0.6958,insect-detect/data/20231212/20231212_01-09/cropped/insect/20231212_01-10-28.376241_10_crop.jpg
